[1;-10;-8]	5617.0
[1;-10;-7]	6362.0
[1;-10;-6]	8055.0
[1;-10;-5]	10310.0
[1;-10;-4]	13887.0
[1;-10;-3]	17679.0
[1;-10;-2]	20627.0
[1;-10;-1]	30747.0
[1;-10;0]	25945.0
[1;-10;1]	10401.0
[1;-10;2]	8308.0
[1;-10;3]	6318.0
[1;-10;4]	5334.0
[1;-10;5]	4262.0
[1;-10;6]	3710.0
[1;-10;7]	3398.0
[1;-10;8]	3301.0
[1;-10;9]	3266.0
[1;-10;10]	2832.0
[1;-10;11]	2558.0
[1;-10;12]	2361.0
[1;-9;-12]	2847.0
[1;-9;-11]	3000.0
[1;-9;-10]	3219.0
[1;-9;-9]	3903.0
[1;-9;-8]	4899.0
[1;-9;-7]	6148.0
[1;-9;-6]	6872.0
[1;-9;-5]	9216.0
[1;-9;-4]	12579.0
[1;-9;-3]	16246.0
[1;-9;-2]	20012.0
[1;-9;-1]	30476.0
[1;-9;0]	25310.0
[1;-9;1]	9594.0
[1;-9;2]	7211.0
[1;-9;3]	5811.0
[1;-9;4]	4677.0
[1;-9;5]	3992.0
[1;-9;6]	3396.0
[1;-9;7]	3381.0
[1;-9;8]	3259.0
[1;-9;9]	2838.0
[1;-9;10]	2508.0
[1;-9;11]	2173.0
[1;-9;12]	2182.0
[1;-8;-12]	2968.0
[1;-8;-11]	2894.0
[1;-8;-10]	3040.0
[1;-8;-9]	3211.0
[1;-8;-8]	4108.0
[1;-8;-7]	5158.0
[1;-8;-6]	6302.0
[1;-8;-5]	8295.0
[1;-8;-4]	11314.0
[1;-8;-3]	15094.0
[1;-8;-2]	19578.0
[1;-8;-1]	30362.0
[1;-8;0]	24827.0
[1;-8;1]	9452.0
[1;-8;2]	6508.0
[1;-8;3]	5433.0
[1;-8;4]	4172.0
[1;-8;5]	3409.0
[1;-8;6]	3345.0
[1;-8;7]	3226.0
[1;-8;8]	2883.0
[1;-8;9]	2426.0
[1;-8;10]	2169.0
[1;-8;11]	2092.0
[1;-8;12]	1925.0
[1;-7;-12]	2807.0
[1;-7;-11]	2855.0
[1;-7;-10]	2926.0
[1;-7;-9]	2992.0
[1;-7;-8]	3154.0
[1;-7;-7]	4391.0
[1;-7;-6]	5589.0
[1;-7;-5]	6794.0
[1;-7;-4]	9438.0
[1;-7;-3]	13608.0
[1;-7;-2]	19054.0
[1;-7;-1]	30169.0
[1;-7;0]	23883.0
[1;-7;1]	8834.0
[1;-7;2]	6047.0
[1;-7;3]	4466.0
[1;-7;4]	3648.0
[1;-7;5]	3304.0
[1;-7;6]	3210.0
[1;-7;7]	2849.0
[1;-7;8]	2378.0
[1;-7;9]	2221.0
[1;-7;10]	2000.0
[1;-7;11]	1787.0
[1;-7;12]	1697.0
[1;-6;-12]	2634.0
[1;-6;-11]	2768.0
[1;-6;-10]	2842.0
[1;-6;-9]	2997.0
[1;-6;-8]	2963.0
[1;-6;-7]	3242.0
[1;-6;-6]	4757.0
[1;-6;-5]	6318.0
[1;-6;-4]	8548.0
[1;-6;-3]	11781.0
[1;-6;-2]	17685.0
[1;-6;-1]	30069.0
[1;-6;0]	23155.0
[1;-6;1]	7368.0
[1;-6;2]	5694.0
[1;-6;3]	4002.0
[1;-6;4]	3295.0
[1;-6;5]	3156.0
[1;-6;6]	2813.0
[1;-6;7]	2242.0
[1;-6;8]	2098.0
[1;-6;9]	1868.0
[1;-6;10]	1671.0
[1;-6;11]	1646.0
[1;-6;12]	1592.0
[1;-5;-12]	2482.0
[1;-5;-11]	2453.0
[1;-5;-10]	2684.0
[1;-5;-9]	2837.0
[1;-5;-8]	2989.0
[1;-5;-7]	2946.0
[1;-5;-6]	3398.0
[1;-5;-5]	5026.0
[1;-5;-4]	6932.0
[1;-5;-3]	10566.0
[1;-5;-2]	15987.0
[1;-5;-1]	28990.0
[1;-5;0]	22431.0
[1;-5;1]	6741.0
[1;-5;2]	4585.0
[1;-5;3]	3402.0
[1;-5;4]	3133.0
[1;-5;5]	2811.0
[1;-5;6]	2257.0
[1;-5;7]	1922.0
[1;-5;8]	1599.0
[1;-5;9]	1605.0
[1;-5;10]	1533.0
[1;-5;11]	1450.0
[1;-5;12]	1373.0
[1;-4;-12]	2043.0
[1;-4;-11]	2263.0
[1;-4;-10]	2483.0
[1;-4;-9]	2585.0
[1;-4;-8]	2804.0
[1;-4;-7]	2980.0
[1;-4;-6]	2982.0
[1;-4;-5]	3802.0
[1;-4;-4]	5740.0
[1;-4;-3]	9006.0
[1;-4;-2]	13773.0
[1;-4;-1]	17873.0
[1;-4;0]	12137.0
[1;-4;1]	6048.0
[1;-4;2]	4066.0
[1;-4;3]	3181.0
[1;-4;4]	2782.0
[1;-4;5]	2053.0
[1;-4;6]	1727.0
[1;-4;7]	1592.0
[1;-4;8]	1465.0
[1;-4;9]	1391.0
[1;-4;10]	1288.0
[1;-4;11]	1240.0
[1;-4;12]	1192.0
[1;-3;-12]	1892.0
[1;-3;-11]	1847.0
[1;-3;-10]	1958.0
[1;-3;-9]	2241.0
[1;-3;-8]	2501.0
[1;-3;-7]	2714.0
[1;-3;-6]	2998.0
[1;-3;-5]	3063.0
[1;-3;-4]	4111.0
[1;-3;-3]	7009.0
[1;-3;-2]	11951.0
[1;-3;-1]	15975.0
[1;-3;0]	10476.0
[1;-3;1]	5010.0
[1;-3;2]	3575.0
[1;-3;3]	2526.0
[1;-3;4]	1844.0
[1;-3;5]	1617.0
[1;-3;6]	1419.0
[1;-3;7]	1309.0
[1;-3;8]	1220.0
[1;-3;9]	1161.0
[1;-3;10]	1093.0
[1;-3;11]	982.0
[1;-3;12]	933.0
[1;-2;-12]	1696.0
[1;-2;-11]	1772.0
[1;-2;-10]	1827.0
[1;-2;-9]	1954.0
[1;-2;-8]	1886.0
[1;-2;-7]	2143.0
[1;-2;-6]	2663.0
[1;-2;-5]	3100.0
[1;-2;-4]	3527.0
[1;-2;-3]	5183.0
[1;-2;-2]	9125.0
[1;-2;-1]	13284.0
[1;-2;0]	8787.0
[1;-2;1]	4956.0
[1;-2;2]	2219.0
[1;-2;3]	1697.0
[1;-2;4]	1334.0
[1;-2;5]	1226.0
[1;-2;6]	1019.0
[1;-2;7]	986.0
[1;-2;8]	907.0
[1;-2;9]	880.0
[1;-2;10]	840.0
[1;-2;11]	817.0
[1;-2;12]	806.0
[1;-1;-12]	1537.0
[1;-1;-11]	1569.0
[1;-1;-10]	1657.0
[1;-1;-9]	1658.0
[1;-1;-8]	1751.0
[1;-1;-7]	1961.0
[1;-1;-6]	2120.0
[1;-1;-5]	2190.0
[1;-1;-4]	2835.0
[1;-1;-3]	3932.0
[1;-1;-2]	7948.0
[1;-1;-1]	11227.0
[1;-1;0]	8666.0
[1;-1;1]	2498.0
[1;-1;2]	1275.0
[1;-1;3]	1025.0
[1;-1;4]	953.0
[1;-1;5]	891.0
[1;-1;6]	852.0
[1;-1;7]	811.0
[1;-1;8]	819.0
[1;-1;9]	869.0
[1;-1;10]	858.0
[1;-1;11]	835.0
[1;-1;12]	867.0
[1;0;-12]	1248.0
[1;0;-11]	1261.0
[1;0;-10]	1319.0
[1;0;-9]	1485.0
[1;0;-8]	1589.0
[1;0;-7]	1728.0
[1;0;-6]	1891.0
[1;0;-5]	2057.0
[1;0;-4]	2398.0
[1;0;-3]	3234.0
[1;0;-2]	4693.0
[1;0;-1]	13865.0
[1;0;0]	5053.0
[1;0;1]	2571.0
[1;0;2]	1026.0
[1;0;3]	902.0
[1;0;4]	912.0
[1;0;5]	952.0
[1;0;6]	954.0
[1;0;7]	934.0
[1;0;8]	945.0
[1;0;9]	938.0
[1;0;10]	939.0
[1;0;11]	933.0
[1;0;12]	932.0
[1;1;-12]	1131.0
[1;1;-11]	1142.0
[1;1;-10]	1147.0
[1;1;-9]	1213.0
[1;1;-8]	1296.0
[1;1;-7]	1422.0
[1;1;-6]	1520.0
[1;1;-5]	1842.0
[1;1;-4]	2340.0
[1;1;-3]	3271.0
[1;1;-2]	6100.0
[1;1;-1]	15876.0
[1;1;0]	6150.0
[1;1;1]	4279.0
[1;1;2]	1948.0
[1;1;3]	1367.0
[1;1;4]	1220.0
[1;1;5]	1146.0
[1;1;6]	1074.0
[1;1;7]	1035.0
[1;1;8]	1037.0
[1;1;9]	986.0
[1;1;10]	974.0
[1;1;11]	981.0
[1;1;12]	1016.0
[1;2;-12]	1094.0
[1;2;-11]	1197.0
[1;2;-10]	1282.0
[1;2;-9]	1357.0
[1;2;-8]	1445.0
[1;2;-7]	1576.0
[1;2;-6]	1743.0
[1;2;-5]	2039.0
[1;2;-4]	2985.0
[1;2;-3]	4476.0
[1;2;-2]	6732.0
[1;2;-1]	16853.0
[1;2;0]	7212.0
[1;2;1]	7387.0
[1;2;2]	3323.0
[1;2;3]	2423.0
[1;2;4]	1697.0
[1;2;5]	1578.0
[1;2;6]	1509.0
[1;2;7]	1400.0
[1;2;8]	1360.0
[1;2;9]	1320.0
[1;2;10]	1262.0
[1;2;11]	1259.0
[1;2;12]	1257.0
[1;3;-12]	1260.0
[1;3;-11]	1372.0
[1;3;-10]	1463.0
[1;3;-9]	1514.0
[1;3;-8]	1647.0
[1;3;-7]	1891.0
[1;3;-6]	2143.0
[1;3;-5]	2801.0
[1;3;-4]	3905.0
[1;3;-3]	5432.0
[1;3;-2]	7473.0
[1;3;-1]	16853.0
[1;3;0]	10756.0
[1;3;1]	8334.0
[1;3;2]	4999.0
[1;3;3]	3181.0
[1;3;4]	2837.0
[1;3;5]	2112.0
[1;3;6]	1918.0
[1;3;7]	1807.0
[1;3;8]	1596.0
[1;3;9]	1607.0
[1;3;10]	1561.0
[1;3;11]	1437.0
[1;3;12]	1388.0
[1;4;-12]	1501.0
[1;4;-11]	1518.0
[1;4;-10]	1685.0
[1;4;-9]	1818.0
[1;4;-8]	1974.0
[1;4;-7]	2423.0
[1;4;-6]	2786.0
[1;4;-5]	3699.0
[1;4;-4]	4472.0
[1;4;-3]	5909.0
[1;4;-2]	8594.0
[1;4;-1]	16678.0
[1;4;0]	13709.0
[1;4;1]	10106.0
[1;4;2]	6375.0
[1;4;3]	3797.0
[1;4;4]	3144.0
[1;4;5]	2806.0
[1;4;6]	2476.0
[1;4;7]	2189.0
[1;4;8]	1930.0
[1;4;9]	1879.0
[1;4;10]	1845.0
[1;4;11]	1729.0
[1;4;12]	1663.0
[1;5;-12]	1702.0
[1;5;-11]	1795.0
[1;5;-10]	1849.0
[1;5;-9]	2112.0
[1;5;-8]	2490.0
[1;5;-7]	2796.0
[1;5;-6]	3436.0
[1;5;-5]	3930.0
[1;5;-4]	5125.0
[1;5;-3]	6397.0
[1;5;-2]	10219.0
[1;5;-1]	26324.0
[1;5;0]	25260.0
[1;5;1]	12192.0
[1;5;2]	7995.0
[1;5;3]	5150.0
[1;5;4]	3628.0
[1;5;5]	3219.0
[1;5;6]	3051.0
[1;5;7]	2682.0
[1;5;8]	2348.0
[1;5;9]	2220.0
[1;5;10]	1882.0
[1;5;11]	1861.0
[1;5;12]	1849.0
[1;6;-12]	1847.0
[1;6;-11]	2038.0
[1;6;-10]	2243.0
[1;6;-9]	2561.0
[1;6;-8]	2938.0
[1;6;-7]	3268.0
[1;6;-6]	3822.0
[1;6;-5]	4211.0
[1;6;-4]	5714.0
[1;6;-3]	7055.0
[1;6;-2]	11648.0
[1;6;-1]	26545.0
[1;6;0]	27974.0
[1;6;1]	14680.0
[1;6;2]	9606.0
[1;6;3]	6390.0
[1;6;4]	4222.0
[1;6;5]	3371.0
[1;6;6]	3170.0
[1;6;7]	3096.0
[1;6;8]	2826.0
[1;6;9]	2544.0
[1;6;10]	2354.0
[1;6;11]	2243.0
[1;6;12]	1915.0
[1;7;-12]	2068.0
[1;7;-11]	2411.0
[1;7;-10]	2594.0
[1;7;-9]	3037.0
[1;7;-8]	3282.0
[1;7;-7]	3684.0
[1;7;-6]	4034.0
[1;7;-5]	4844.0
[1;7;-4]	5994.0
[1;7;-3]	7600.0
[1;7;-2]	12206.0
[1;7;-1]	26565.0
[1;7;0]	28284.0
[1;7;1]	15946.0
[1;7;2]	10928.0
[1;7;3]	7970.0
[1;7;4]	5641.0
[1;7;5]	3715.0
[1;7;6]	3263.0
[1;7;7]	3208.0
[1;7;8]	3088.0
[1;7;9]	2930.0
[1;7;10]	2712.0
[1;7;11]	2566.0
[1;7;12]	2322.0
[1;8;-12]	2436.0
[1;8;-11]	2615.0
[1;8;-10]	3076.0
[1;8;-9]	3265.0
[1;8;-8]	3548.0
[1;8;-7]	3897.0
[1;8;-6]	4359.0
[1;8;-5]	5194.0
[1;8;-4]	6403.0
[1;8;-3]	8280.0
[1;8;-2]	13165.0
[1;8;-1]	27140.0
[1;8;0]	29013.0
[1;8;1]	16904.0
[1;8;2]	13019.0
[1;8;3]	8951.0
[1;8;4]	6549.0
[1;8;5]	4877.0
[1;8;6]	3697.0
[1;8;7]	3240.0
[1;8;8]	3171.0
[1;8;9]	3177.0
[1;8;10]	3076.0
[1;8;11]	2783.0
[1;8;12]	2646.0
[1;9;-12]	2696.0
[1;9;-11]	3051.0
[1;9;-10]	3262.0
[1;9;-9]	3531.0
[1;9;-8]	3763.0
[1;9;-7]	4066.0
[1;9;-6]	4975.0
[1;9;-5]	5758.0
[1;9;-4]	6896.0
[1;9;-3]	9205.0
[1;9;-2]	13943.0
[1;9;-1]	27378.0
[1;9;0]	29430.0
[1;9;1]	17920.0
[1;9;2]	14765.0
[1;9;3]	9843.0
[1;9;4]	7869.0
[1;9;5]	5862.0
[1;9;6]	4500.0
[1;9;7]	3525.0
[1;9;8]	3243.0
[1;9;9]	3140.0
[1;9;10]	3204.0
[1;9;11]	3133.0
[1;9;12]	2858.0
[1;10;-12]	3039.0
[1;10;-11]	3246.0
[1;10;-10]	3462.0
[1;10;-9]	3714.0
[1;10;-8]	3966.0
[1;10;-7]	4388.0
[1;10;-6]	5039.0
[1;10;-5]	6169.0
[1;10;-4]	7253.0
[1;10;-3]	9884.0
[1;10;-2]	14276.0
[1;10;-1]	27446.0
[1;10;0]	29968.0
[1;10;1]	18880.0
[1;10;2]	15795.0
[1;10;3]	11758.0
[1;10;4]	8793.0
[1;10;5]	6802.0
[1;10;6]	5419.0
[1;10;7]	4124.0
[1;10;8]	3470.0
[1;10;9]	3263.0
[1;10;10]	3104.0
[1;10;11]	3146.0
[1;10;12]	3098.0
[1;11;-12]	3243.0
[1;11;-11]	3448.0
[1;11;-10]	3591.0
[1;11;-9]	3732.0
[1;11;-8]	4032.0
[1;11;-7]	4943.0
[1;11;-6]	5580.0
[1;11;-5]	6490.0
[1;11;-4]	7839.0
[1;11;-3]	10298.0
[1;11;-2]	14605.0
[1;11;-1]	27711.0
[1;11;0]	30262.0
[1;11;1]	20401.0
[1;11;2]	16408.0
[1;11;3]	13574.0
[1;11;4]	9592.0
[1;11;5]	7825.0
[1;11;6]	6300.0
[1;11;7]	5042.0
[1;11;8]	3915.0
[1;11;9]	3481.0
[1;11;10]	3272.0
[1;11;11]	3080.0
[1;11;12]	3085.0
[1;12;-12]	3437.0
[1;12;-11]	3540.0
[1;12;-10]	3770.0
[1;12;-9]	3933.0
[1;12;-8]	4490.0
[1;12;-7]	4951.0
[1;12;-6]	5937.0
[1;12;-5]	6822.0
[1;12;-4]	8420.0
[1;12;-3]	10655.0
[1;12;-2]	14726.0
[1;12;-1]	27870.0
[1;12;0]	30323.0
[1;12;1]	20634.0
[1;12;2]	17222.0
[1;12;3]	14801.0
[1;12;4]	10795.0
[1;12;5]	8789.0
[1;12;6]	6839.0
[1;12;7]	5600.0
[1;12;8]	4874.0
[1;12;9]	3635.0
[1;12;10]	3503.0
[1;12;11]	3268.0
[1;12;12]	3050.0
[2;-12;-12]	4757.0
[2;-12;-11]	5425.0
[2;-12;-10]	6318.0
[2;-12;-9]	6907.0
[2;-12;-8]	8548.0
[2;-12;-7]	9956.0
[2;-12;-6]	11781.0
[2;-12;-5]	14639.0
[2;-12;-4]	17685.0
[2;-12;-3]	19465.0
[2;-12;-2]	30069.0
[2;-12;-1]	27165.0
[2;-12;0]	23155.0
[2;-12;1]	10069.0
[2;-12;2]	7368.0
[2;-12;3]	6207.0
[2;-12;4]	5694.0
[2;-12;5]	4540.0
[2;-12;6]	4002.0
[2;-12;7]	3505.0
[2;-12;8]	3295.0
[2;-12;9]	3270.0
[2;-12;10]	3156.0
[2;-12;11]	2920.0
[2;-12;12]	2813.0
[2;-11;-12]	4014.0
[2;-11;-11]	4844.0
[2;-11;-10]	5799.0
[2;-11;-9]	6530.0
[2;-11;-8]	8087.0
[2;-11;-7]	9300.0
[2;-11;-6]	10971.0
[2;-11;-5]	13946.0
[2;-11;-4]	16653.0
[2;-11;-3]	18650.0
[2;-11;-2]	29776.0
[2;-11;-1]	26455.0
[2;-11;0]	22995.0
[2;-11;1]	9864.0
[2;-11;2]	7130.0
[2;-11;3]	5996.0
[2;-11;4]	5169.0
[2;-11;5]	4139.0
[2;-11;6]	3621.0
[2;-11;7]	3300.0
[2;-11;8]	3293.0
[2;-11;9]	3160.0
[2;-11;10]	2932.0
[2;-11;11]	2791.0
[2;-11;12]	2467.0
[2;-10;-12]	3398.0
[2;-10;-11]	4192.0
[2;-10;-10]	5026.0
[2;-10;-9]	6285.0
[2;-10;-8]	6932.0
[2;-10;-7]	8665.0
[2;-10;-6]	10566.0
[2;-10;-5]	12776.0
[2;-10;-4]	15987.0
[2;-10;-3]	17932.0
[2;-10;-2]	28990.0
[2;-10;-1]	25986.0
[2;-10;0]	22431.0
[2;-10;1]	9274.0
[2;-10;2]	6741.0
[2;-10;3]	6003.0
[2;-10;4]	4585.0
[2;-10;5]	4010.0
[2;-10;6]	3402.0
[2;-10;7]	3379.0
[2;-10;8]	3133.0
[2;-10;9]	2921.0
[2;-10;10]	2811.0
[2;-10;11]	2480.0
[2;-10;12]	2257.0
[2;-9;-12]	3078.0
