[1;-7;6]	11326.0
[1;-7;7]	11288.0
[1;-7;8]	11790.0
[1;-7;9]	11838.0
[1;-7;10]	11937.0
[1;-7;11]	12102.0
[1;-7;12]	12193.0
[1;-6;-12]	10818.0
[1;-6;-11]	10919.0
[1;-6;-10]	10906.0
[1;-6;-9]	11353.0
[1;-6;-8]	11713.0
[1;-6;-7]	12330.0
[1;-6;-6]	14110.0
[1;-6;-5]	17383.0
[1;-6;-4]	20983.0
[1;-6;-3]	26917.0
[1;-6;-2]	37739.0
[1;-6;-1]	58333.0
[1;-6;0]	48375.0
[1;-6;1]	24545.0
[1;-6;2]	18328.0
[1;-6;3]	14286.0
[1;-6;4]	12416.0
[1;-6;5]	11405.0
[1;-6;6]	11676.0
[1;-6;7]	11905.0
[1;-6;8]	11759.0
[1;-6;9]	12061.0
[1;-6;10]	12157.0
[1;-6;11]	11938.0
[1;-6;12]	11668.0
[1;-5;-12]	9944.0
[1;-5;-11]	10500.0
[1;-5;-10]	10784.0
[1;-5;-9]	10954.0
[1;-5;-8]	11056.0
[1;-5;-7]	12141.0
[1;-5;-6]	12697.0
[1;-5;-5]	15261.0
[1;-5;-4]	19571.0
[1;-5;-3]	24321.0
[1;-5;-2]	35594.0
[1;-5;-1]	56567.0
[1;-5;0]	46053.0
[1;-5;1]	22743.0
[1;-5;2]	16103.0
[1;-5;3]	13099.0
[1;-5;4]	11432.0
[1;-5;5]	11615.0
[1;-5;6]	11728.0
[1;-5;7]	12091.0
[1;-5;8]	12140.0
[1;-5;9]	11921.0
[1;-5;10]	11508.0
[1;-5;11]	10956.0
[1;-5;12]	10477.0
[1;-4;-12]	9213.0
[1;-4;-11]	9532.0
[1;-4;-10]	9997.0
[1;-4;-9]	10544.0
[1;-4;-8]	10893.0
[1;-4;-7]	11021.0
[1;-4;-6]	12200.0
[1;-4;-5]	13418.0
[1;-4;-4]	16338.0
[1;-4;-3]	22621.0
[1;-4;-2]	29973.0
[1;-4;-1]	45784.0
[1;-4;0]	33802.0
[1;-4;1]	21012.0
[1;-4;2]	13968.0
[1;-4;3]	11980.0
[1;-4;4]	11570.0
[1;-4;5]	12314.0
[1;-4;6]	12129.0
[1;-4;7]	11846.0
[1;-4;8]	11053.0
[1;-4;9]	10575.0
[1;-4;10]	10374.0
[1;-4;11]	10004.0
[1;-4;12]	9845.0
[1;-3;-12]	8754.0
[1;-3;-11]	8720.0
[1;-3;-10]	9000.0
[1;-3;-9]	9385.0
[1;-3;-8]	9903.0
[1;-3;-7]	10528.0
[1;-3;-6]	11015.0
[1;-3;-5]	12404.0
[1;-3;-4]	14675.0
[1;-3;-3]	19636.0
[1;-3;-2]	27540.0
[1;-3;-1]	40760.0
[1;-3;0]	31454.0
[1;-3;1]	18489.0
[1;-3;2]	13173.0
[1;-3;3]	11853.0
[1;-3;4]	12287.0
[1;-3;5]	11453.0
[1;-3;6]	10663.0
[1;-3;7]	10376.0
[1;-3;8]	9944.0
[1;-3;9]	9564.0
[1;-3;10]	9383.0
[1;-3;11]	9328.0
[1;-3;12]	9220.0
[1;-2;-12]	9010.0
[1;-2;-11]	8925.0
[1;-2;-10]	8878.0
[1;-2;-9]	8899.0
[1;-2;-8]	8947.0
[1;-2;-7]	9149.0
[1;-2;-6]	9903.0
[1;-2;-5]	10844.0
[1;-2;-4]	12840.0
[1;-2;-3]	15892.0
[1;-2;-2]	25261.0
[1;-2;-1]	35123.0
[1;-2;0]	27428.0
[1;-2;1]	17406.0
[1;-2;2]	12776.0
[1;-2;3]	11001.0
[1;-2;4]	10392.0
[1;-2;5]	9725.0
[1;-2;6]	9338.0
[1;-2;7]	9071.0
[1;-2;8]	9070.0
[1;-2;9]	9009.0
[1;-2;10]	8862.0
[1;-2;11]	8860.0
[1;-2;12]	8834.0
[1;-1;-12]	9162.0
[1;-1;-11]	9209.0
[1;-1;-10]	9229.0
[1;-1;-9]	9213.0
[1;-1;-8]	9122.0
[1;-1;-7]	9058.0
[1;-1;-6]	9293.0
[1;-1;-5]	9772.0
[1;-1;-4]	11000.0
[1;-1;-3]	13252.0
[1;-1;-2]	20129.0
[1;-1;-1]	33640.0
[1;-1;0]	25785.0
[1;-1;1]	13813.0
[1;-1;2]	9439.0
[1;-1;3]	9262.0
[1;-1;4]	9149.0
[1;-1;5]	9216.0
[1;-1;6]	9185.0
[1;-1;7]	9236.0
[1;-1;8]	9222.0
[1;-1;9]	9255.0
[1;-1;10]	9187.0
[1;-1;11]	9132.0
[1;-1;12]	9090.0
[1;0;-12]	9004.0
[1;0;-11]	9056.0
[1;0;-10]	9125.0
[1;0;-9]	9293.0
[1;0;-8]	9374.0
[1;0;-7]	9607.0
[1;0;-6]	9830.0
[1;0;-5]	9909.0
[1;0;-4]	10794.0
[1;0;-3]	12462.0
[1;0;-2]	18937.0
[1;0;-1]	33641.0
[1;0;0]	21659.0
[1;0;1]	14430.0
[1;0;2]	10465.0
[1;0;3]	9543.0
[1;0;4]	9359.0
[1;0;5]	9233.0
[1;0;6]	9046.0
[1;0;7]	8927.0
[1;0;8]	8903.0
[1;0;9]	8903.0
[1;0;10]	8991.0
[1;0;11]	9070.0
[1;0;12]	9129.0
[1;1;-12]	9024.0
[1;1;-11]	9074.0
[1;1;-10]	9122.0
[1;1;-9]	9279.0
[1;1;-8]	9352.0
[1;1;-7]	9818.0
[1;1;-6]	10385.0
[1;1;-5]	11181.0
[1;1;-4]	12675.0
[1;1;-3]	13647.0
[1;1;-2]	18902.0
[1;1;-1]	37259.0
[1;1;0]	20348.0
[1;1;1]	15265.0
[1;1;2]	10841.0
[1;1;3]	10504.0
[1;1;4]	9772.0
[1;1;5]	9242.0
[1;1;6]	9064.0
[1;1;7]	8883.0
[1;1;8]	8789.0
[1;1;9]	8741.0
[1;1;10]	8713.0
[1;1;11]	8695.0
[1;1;12]	8686.0
[1;2;-12]	9257.0
[1;2;-11]	9581.0
[1;2;-10]	9816.0
[1;2;-9]	10329.0
[1;2;-8]	10908.0
[1;2;-7]	11470.0
[1;2;-6]	11904.0
[1;2;-5]	11907.0
[1;2;-4]	12046.0
[1;2;-3]	14024.0
[1;2;-2]	22936.0
[1;2;-1]	38145.0
[1;2;0]	23688.0
[1;2;1]	20181.0
[1;2;2]	11253.0
[1;2;3]	10362.0
[1;2;4]	10322.0
[1;2;5]	10061.0
[1;2;6]	9566.0
[1;2;7]	9276.0
[1;2;8]	8985.0
[1;2;9]	8921.0
[1;2;10]	8860.0
[1;2;11]	8657.0
[1;2;12]	8679.0
[1;3;-12]	10353.0
[1;3;-11]	10786.0
[1;3;-10]	11264.0
[1;3;-9]	11539.0
[1;3;-8]	11871.0
[1;3;-7]	11946.0
[1;3;-6]	11681.0
[1;3;-5]	11629.0
[1;3;-4]	12713.0
[1;3;-3]	16589.0
[1;3;-2]	25050.0
[1;3;-1]	37930.0
[1;3;0]	30415.0
[1;3;1]	24142.0
[1;3;2]	14535.0
[1;3;3]	10687.0
[1;3;4]	10220.0
[1;3;5]	10251.0
[1;3;6]	10352.0
[1;3;7]	10268.0
[1;3;8]	9660.0
[1;3;9]	9346.0
[1;3;10]	9128.0
[1;3;11]	8976.0
[1;3;12]	8974.0
[1;4;-12]	11343.0
[1;4;-11]	11682.0
[1;4;-10]	11849.0
[1;4;-9]	11681.0
[1;4;-8]	11864.0
[1;4;-7]	11263.0
[1;4;-6]	11380.0
[1;4;-5]	12595.0
[1;4;-4]	14771.0
[1;4;-3]	17886.0
[1;4;-2]	28481.0
[1;4;-1]	39425.0
[1;4;0]	36074.0
[1;4;1]	29277.0
[1;4;2]	17117.0
[1;4;3]	12371.0
[1;4;4]	10725.0
[1;4;5]	10642.0
[1;4;6]	10319.0
[1;4;7]	10133.0
[1;4;8]	10481.0
[1;4;9]	10134.0
[1;4;10]	9856.0
[1;4;11]	9517.0
[1;4;12]	9316.0
[1;5;-12]	11794.0
[1;5;-11]	11721.0
[1;5;-10]	11777.0
[1;5;-9]	11887.0
[1;5;-8]	11225.0
[1;5;-7]	11529.0
[1;5;-6]	12137.0
[1;5;-5]	13797.0
[1;5;-4]	16331.0
[1;5;-3]	19834.0
[1;5;-2]	30356.0
[1;5;-1]	47692.0
[1;5;0]	47751.0
[1;5;1]	33487.0
[1;5;2]	22010.0
[1;5;3]	14538.0
[1;5;4]	11714.0
[1;5;5]	10894.0
[1;5;6]	10513.0
[1;5;7]	10496.0
[1;5;8]	10158.0
[1;5;9]	10190.0
[1;5;10]	10435.0
[1;5;11]	10148.0
[1;5;12]	9922.0
[1;6;-12]	11728.0
[1;6;-11]	11805.0
[1;6;-10]	11784.0
[1;6;-9]	11389.0
[1;6;-8]	11404.0
[1;6;-7]	11964.0
[1;6;-6]	12902.0
[1;6;-5]	15011.0
[1;6;-4]	17289.0
[1;6;-3]	23225.0
[1;6;-2]	34242.0
[1;6;-1]	48837.0
[1;6;0]	49198.0
[1;6;1]	37875.0
[1;6;2]	26571.0
[1;6;3]	17345.0
[1;6;4]	13127.0
[1;6;5]	11351.0
[1;6;6]	10839.0
[1;6;7]	10460.0
[1;6;8]	10633.0
[1;6;9]	10424.0
[1;6;10]	10099.0
[1;6;11]	10267.0
[1;6;12]	10376.0
[1;7;-12]	12061.0
[1;7;-11]	11687.0
[1;7;-10]	11529.0
[1;7;-9]	11438.0
[1;7;-8]	11872.0
[1;7;-7]	12515.0
[1;7;-6]	14406.0
[1;7;-5]	16146.0
[1;7;-4]	18487.0
[1;7;-3]	26073.0
[1;7;-2]	36768.0
[1;7;-1]	49335.0
[1;7;0]	49995.0
[1;7;1]	40428.0
[1;7;2]	30735.0
[1;7;3]	20977.0
[1;7;4]	15514.0
[1;7;5]	12361.0
[1;7;6]	11394.0
[1;7;7]	10918.0
[1;7;8]	10504.0
[1;7;9]	10532.0
[1;7;10]	10700.0
[1;7;11]	10447.0
[1;7;12]	10180.0
[1;8;-12]	11564.0
[1;8;-11]	11500.0
[1;8;-10]	11411.0
[1;8;-9]	11609.0
[1;8;-8]	12311.0
[1;8;-7]	13921.0
[1;8;-6]	15259.0
[1;8;-5]	17149.0
[1;8;-4]	19597.0
[1;8;-3]	28361.0
[1;8;-2]	37921.0
[1;8;-1]	49679.0
[1;8;0]	51050.0
[1;8;1]	43286.0
[1;8;2]	34443.0
[1;8;3]	24652.0
[1;8;4]	17937.0
[1;8;5]	14348.0
[1;8;6]	11956.0
[1;8;7]	11437.0
[1;8;8]	11033.0
[1;8;9]	10601.0
[1;8;10]	10491.0
[1;8;11]	10616.0
[1;8;12]	10506.0
[1;9;-12]	11406.0
[1;9;-11]	11502.0
[1;9;-10]	11504.0
[1;9;-9]	12172.0
[1;9;-8]	13311.0
[1;9;-7]	14476.0
[1;9;-6]	16240.0
[1;9;-5]	18304.0
[1;9;-4]	21412.0
[1;9;-3]	29661.0
[1;9;-2]	38773.0
[1;9;-1]	50420.0
[1;9;0]	51419.0
[1;9;1]	44711.0
[1;9;2]	36838.0
[1;9;3]	28157.0
[1;9;4]	20799.0
[1;9;5]	15878.0
[1;9;6]	13487.0
[1;9;7]	11731.0
[1;9;8]	11328.0
[1;9;9]	11071.0
[1;9;10]	10634.0
[1;9;11]	10522.0
[1;9;12]	10543.0
[1;10;-12]	11590.0
[1;10;-11]	11456.0
[1;10;-10]	12054.0
[1;10;-9]	12898.0
[1;10;-8]	14160.0
[1;10;-7]	15397.0
[1;10;-6]	16871.0
[1;10;-5]	18576.0
[1;10;-4]	24834.0
[1;10;-3]	31175.0
[1;10;-2]	39369.0
[1;10;-1]	50936.0
[1;10;0]	52094.0
[1;10;1]	45452.0
[1;10;2]	38696.0
[1;10;3]	31060.0
[1;10;4]	23439.0
[1;10;5]	18516.0
[1;10;6]	15081.0
[1;10;7]	13094.0
[1;10;8]	11539.0
[1;10;9]	11304.0
[1;10;10]	11125.0
[1;10;11]	10719.0
[1;10;12]	10548.0
[1;11;-12]	11417.0
[1;11;-11]	11945.0
[1;11;-10]	12713.0
[1;11;-9]	13880.0
[1;11;-8]	14519.0
[1;11;-7]	16406.0
[1;11;-6]	17786.0
[1;11;-5]	19410.0
[1;11;-4]	27029.0
[1;11;-3]	32310.0
[1;11;-2]	40545.0
[1;11;-1]	51667.0
[1;11;0]	52987.0
[1;11;1]	46680.0
[1;11;2]	40596.0
[1;11;3]	34386.0
[1;11;4]	26348.0
[1;11;5]	21059.0
[1;11;6]	16712.0
[1;11;7]	14076.0
[1;11;8]	12487.0
[1;11;9]	11457.0
[1;11;10]	11280.0
[1;11;11]	11187.0
[1;11;12]	10835.0
[1;12;-12]	11822.0
[1;12;-11]	12585.0
[1;12;-10]	13466.0
[1;12;-9]	14246.0
[1;12;-8]	15486.0
[1;12;-7]	16818.0
[1;12;-6]	18431.0
[1;12;-5]	21266.0
[1;12;-4]	28229.0
[1;12;-3]	34435.0
[1;12;-2]	41007.0
[1;12;-1]	52153.0
[1;12;0]	53928.0
[1;12;1]	47087.0
[1;12;2]	42746.0
[1;12;3]	35788.0
[1;12;4]	29019.0
[1;12;5]	22807.0
[1;12;6]	18977.0
[1;12;7]	15638.0
[1;12;8]	13531.0
[1;12;9]	12267.0
[1;12;10]	11345.0
[1;12;11]	11269.0
[1;12;12]	11212.0
[2;-12;-12]	14110.0
[2;-12;-11]	15379.0
[2;-12;-10]	17383.0
[2;-12;-9]	19637.0
[2;-12;-8]	20983.0
[2;-12;-7]	23697.0
[2;-12;-6]	26917.0
[2;-12;-5]	30854.0
[2;-12;-4]	37739.0
[2;-12;-3]	45788.0
[2;-12;-2]	58333.0
[2;-12;-1]	56974.0
[2;-12;0]	48375.0
[2;-12;1]	31389.0
[2;-12;2]	24545.0
[2;-12;3]	20799.0
[2;-12;4]	18328.0
[2;-12;5]	15505.0
[2;-12;6]	14286.0
[2;-12;7]	13331.0
[2;-12;8]	12416.0
[2;-12;9]	11768.0
[2;-12;10]	11405.0
[2;-12;11]	10979.0
[2;-12;12]	11676.0
[2;-11;-12]	13450.0
[2;-11;-11]	14817.0
[2;-11;-10]	15707.0
[2;-11;-9]	18408.0
[2;-11;-8]	20188.0
[2;-11;-7]	23083.0
[2;-11;-6]	25505.0
[2;-11;-5]	28990.0
[2;-11;-4]	37258.0
[2;-11;-3]	43948.0
[2;-11;-2]	57716.0
[2;-11;-1]	56041.0
[2;-11;0]	47757.0
[2;-11;1]	28832.0
[2;-11;2]	23540.0
[2;-11;3]	19672.0
[2;-11;4]	17522.0
[2;-11;5]	15093.0
[2;-11;6]	13724.0
[2;-11;7]	12708.0
[2;-11;8]	11903.0
[2;-11;9]	11435.0
[2;-11;10]	11155.0
[2;-11;11]	11679.0
[2;-11;12]	11609.0
[2;-10;-12]	12697.0
[2;-10;-11]	13886.0
[2;-10;-10]	15261.0
[2;-10;-9]	16791.0
[2;-10;-8]	19571.0
[2;-10;-7]	21504.0
[2;-10;-6]	24321.0
[2;-10;-5]	27790.0
[2;-10;-4]	35594.0
[2;-10;-3]	41802.0
[2;-10;-2]	56567.0
[2;-10;-1]	54787.0
[2;-10;0]	46053.0
[2;-10;1]	27235.0
[2;-10;2]	22743.0
[2;-10;3]	19026.0
[2;-10;4]	16103.0
[2;-10;5]	13908.0
[2;-10;6]	13099.0
[2;-10;7]	12161.0
[2;-10;8]	11432.0
[2;-10;9]	11530.0
[2;-10;10]	11615.0
[2;-10;11]	11628.0
