0.72 ; 0 ; 156.71 ; 46.474 ; 67.105 ; 
0.74 ; 0 ; 156.71 ; 46.474 ; 67.105 ; 
0.76 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.78 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.8 ; 0 ; 118.84 ; 17.431 ; 268.10 ; 
0.82 ; 0 ; 118.84 ; 17.431 ; 268.10 ; 
0.84 ; 0 ; 118.13 ; 17.552 ; 268.80 ; 
0.86 ; 0 ; 117.93 ; 17.923 ; 89.172 ; 
0.88 ; 0 ; 117.93 ; 17.923 ; 89.172 ; 
0.9 ; 0 ; 118.59 ; 17.403 ; 88.973 ; 
0.92 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.94 ; 0 ; 39.203 ; 38.143 ; 93.125 ; 
0.96 ; 0 ; 39.875 ; 38.172 ; 92.912 ; 
0.98 ; 0 ; 39.844 ; 38.220 ; 92.758 ; 
1 ; 0 ; 39.900 ; 38.179 ; 92.755 ; 
1.02 ; 0 ; 39.826 ; 38.339 ; 92.875 ; 
1.04 ; 0 ; 39.694 ; 38.260 ; 93.192 ; 
1.06 ; 0 ; 39.728 ; 38.234 ; 93.274 ; 
1.08 ; 0 ; 39.557 ; 38.498 ; 93.238 ; 
1.1 ; 0 ; 39.733 ; 38.211 ; 93.393 ; 
1.12 ; 0 ; 39.702 ; 38.405 ; 92.967 ; 
1.14 ; 0 ; 39.297 ; 38.142 ; 93.142 ; 
1.16 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.18 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.2 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.22 ; 0 ; 133.85 ; 41.853 ; 245.55 ; 
1.24 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.26 ; 0 ; 49.923 ; 108.75 ; 247.72 ; 
1.28 ; 0 ; 49.923 ; 108.75 ; 247.72 ; 
1.3 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.32 ; 0 ; 48.525 ; 103.13 ; 263.38 ; 
1.34 ; 0 ; 48.478 ; 102.82 ; 263.33 ; 
1.36 ; 0 ; 49.090 ; 103.14 ; 262.41 ; 
1.38 ; 0 ; 141.17 ; 95.690 ; 225.73 ; 
1.4 ; 0 ; 13.757 ; 123.30 ; 288.31 ; 
1.42 ; 0 ; 13.624 ; 123.36 ; 288.26 ; 
1.44 ; 0 ; 13.208 ; 123.01 ; 288.79 ; 
1.46 ; 0 ; 13.184 ; 123.33 ; 288.54 ; 
1.48 ; 0 ; 13.299 ; 123.26 ; 288.47 ; 
1.5 ; 0 ; 13.202 ; 123.03 ; 288.79 ; 
1.52 ; 0 ; 13.117 ; 123.15 ; 288.65 ; 
1.54 ; 0 ; 13.101 ; 123.06 ; 288.72 ; 
1.56 ; 0 ; 13.148 ; 123.41 ; 288.50 ; 
1.58 ; 0 ; 13.148 ; 123.09 ; 288.72 ; 
1.6 ; 0 ; 13.222 ; 123.01 ; 288.79 ; 
1.62 ; 0 ; 13.102 ; 123.06 ; 288.72 ; 
1.64 ; 0 ; 13.173 ; 123.07 ; 288.75 ; 
1.66 ; 0 ; 13.954 ; 123.60 ; 288.30 ; 
1.68 ; 0 ; 13.137 ; 123.03 ; 288.78 ; 
1.7 ; 0 ; 13.182 ; 123.16 ; 288.72 ; 
1.72 ; 0 ; 13.364 ; 123.22 ; 288.84 ; 
1.74 ; 0 ; 13.118 ; 123.15 ; 288.65 ; 
1.76 ; 0 ; 13.118 ; 123.15 ; 288.65 ; 
1.78 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.8 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.82 ; 0 ; 1.2493 ; 148.12 ; 114.65 ; 
1.84 ; 0 ; 1.4081 ; 148.18 ; 114.68 ; 
1.86 ; 0 ; 1.2289 ; 148.16 ; 114.66 ; 
1.88 ; 0 ; 1.4301 ; 148.29 ; 114.69 ; 
1.9 ; 0 ; 1.5821 ; 148.10 ; 115.11 ; 
1.92 ; 0 ; 1.5821 ; 148.10 ; 115.11 ; 
1.94 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.96 ; 0 ; 158.21 ; 37.208 ; 66.232 ; 
1.98 ; 0 ; 158.17 ; 37.421 ; 66.020 ; 
2 ; 0 ; 157.91 ; 37.512 ; 66.495 ; 
2.02 ; 0 ; 157.91 ; 37.512 ; 66.495 ; 
2.04 ; 0 ; 169.02 ; 127.22 ; 186.58 ; 
2.06 ; 0 ; 158.37 ; 37.486 ; 66.061 ; 
2.08 ; 0 ; 158.22 ; 37.377 ; 66.187 ; 
2.1 ; 0 ; 158.27 ; 37.635 ; 66.233 ; 
2.12 ; 0 ; 158.78 ; 37.933 ; 65.567 ; 
2.14 ; 0 ; 158.47 ; 37.601 ; 65.924 ; 
2.16 ; 0 ; 158.47 ; 37.585 ; 65.774 ; 
2.18 ; 0 ; 157.00 ; 38.248 ; 66.010 ; 
2.2 ; 0 ; 157.96 ; 37.781 ; 65.853 ; 
2.22 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.24 ; 0 ; 45.515 ; 90.214 ; 231.05 ; 
2.26 ; 0 ; 45.515 ; 90.214 ; 231.05 ; 
2.28 ; 0 ; 45.450 ; 89.783 ; 231.13 ; 
2.3 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.32 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.34 ; 0 ; 69.307 ; 50.792 ; 77.281 ; 
2.36 ; 0 ; 67.289 ; 50.429 ; 78.346 ; 
2.38 ; 0 ; 67.893 ; 50.402 ; 78.065 ; 
2.4 ; 0 ; 67.072 ; 50.236 ; 78.503 ; 
2.42 ; 0 ; 67.366 ; 50.447 ; 78.310 ; 
2.44 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.46 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.48 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.5 ; 0 ; 20.079 ; 58.600 ; 115.04 ; 
2.52 ; 0 ; 20.869 ; 58.524 ; 114.92 ; 
2.54 ; 0 ; 20.905 ; 58.482 ; 114.86 ; 
2.56 ; 0 ; 19.682 ; 58.411 ; 50.050 ; 
2.58 ; 0 ; 19.744 ; 58.269 ; 49.854 ; 
2.6 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.62 ; 0 ; 104.12 ; 15.269 ; 65.717 ; 
2.64 ; 0 ; 103.71 ; 14.419 ; 64.236 ; 
2.66 ; 0 ; 104.65 ; 14.616 ; 63.883 ; 
2.68 ; 0 ; 104.53 ; 14.563 ; 64.259 ; 
2.7 ; 0 ; 77.409 ; 101.99 ; 263.67 ; 
2.72 ; 0 ; 77.936 ; 102.23 ; 263.68 ; 
2.74 ; 0 ; 76.899 ; 101.48 ; 263.86 ; 
2.76 ; 0 ; 76.664 ; 101.47 ; 264.07 ; 
2.78 ; 0 ; 64.694 ; 97.821 ; 278.47 ; 
2.8 ; 0 ; 64.594 ; 97.746 ; 278.44 ; 
2.82 ; 0 ; 64.626 ; 97.832 ; 278.37 ; 
2.84 ; 0 ; 64.537 ; 97.629 ; 278.59 ; 
2.86 ; 0 ; 64.182 ; 97.535 ; 279.00 ; 
2.88 ; 0 ; 64.182 ; 97.535 ; 279.00 ; 
2.9 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.92 ; 0 ; 0.0000 ; 46.127 ; 262.33 ; 
2.94 ; 0 ; 0.0000 ; 117.23 ; 25.235 ; 
2.96 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
2.98 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.02 ; 0 ; 40.326 ; 54.119 ; 82.472 ; 
3.04 ; 0 ; 40.326 ; 54.119 ; 82.472 ; 
3.06 ; 0 ; 40.455 ; 53.834 ; 82.483 ; 
3.08 ; 0 ; 40.455 ; 53.834 ; 82.483 ; 
3.1 ; 0 ; 40.479 ; 53.812 ; 82.479 ; 
3.12 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.14 ; 0 ; 40.202 ; 53.883 ; 82.539 ; 
3.16 ; 0 ; 40.202 ; 53.883 ; 82.539 ; 
3.18 ; 0 ; 28.897 ; 141.45 ; 144.00 ; 
3.2 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.22 ; 0 ; 92.315 ; 52.057 ; 82.285 ; 
3.24 ; 0 ; 93.172 ; 52.472 ; 82.018 ; 
3.26 ; 0 ; 93.172 ; 52.472 ; 82.018 ; 
3.28 ; 0 ; 93.271 ; 52.577 ; 82.137 ; 
3.3 ; 0 ; 93.271 ; 52.577 ; 82.137 ; 
3.32 ; 0 ; 179.48 ; 112.89 ; 267.13 ; 
3.34 ; 0 ; 179.48 ; 112.89 ; 267.13 ; 
3.36 ; 0 ; 125.73 ; 37.389 ; 46.435 ; 
3.38 ; 0 ; 125.65 ; 37.404 ; 46.763 ; 
3.4 ; 0 ; 125.55 ; 37.296 ; 46.617 ; 
3.42 ; 0 ; 131.33 ; 20.444 ; 229.27 ; 
3.44 ; 0 ; 131.33 ; 20.444 ; 229.27 ; 
3.46 ; 0 ; 32.666 ; 139.35 ; 24.587 ; 
3.48 ; 0 ; 32.665 ; 139.35 ; 24.587 ; 
3.5 ; 0 ; 32.665 ; 139.35 ; 24.587 ; 
3.52 ; 0 ; 34.010 ; 67.687 ; 168.84 ; 
3.54 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.56 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.58 ; 0 ; 63.314 ; 89.672 ; 318.49 ; 
3.6 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.62 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.64 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.66 ; 0 ; 154.62 ; 57.877 ; 264.00 ; 
3.68 ; 0 ; 154.62 ; 57.877 ; 264.00 ; 
3.7 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
3.72 ; 0 ; 9.9186 ; 138.22 ; 291.08 ; 
3.74 ; 0 ; 10.478 ; 137.64 ; 290.82 ; 
3.76 ; 0 ; 10.478 ; 137.64 ; 290.82 ; 
3.78 ; 0 ; 10.478 ; 137.64 ; 290.82 ; 
3.8 ; 0 ; 10.235 ; 137.76 ; 290.45 ; 
3.82 ; 0 ; 45.484 ; 119.76 ; 223.32 ; 
3.84 ; 0 ; 163.64 ; 128.48 ; 252.29 ; 
3.86 ; 0 ; 10.278 ; 137.56 ; 290.72 ; 
3.88 ; 0 ; 10.190 ; 137.56 ; 290.66 ; 
3.9 ; 0 ; 10.055 ; 137.29 ; 290.52 ; 
3.92 ; 0 ; 10.299 ; 137.74 ; 290.17 ; 
3.94 ; 0 ; 10.299 ; 137.74 ; 290.17 ; 
3.96 ; 0 ; 10.743 ; 137.22 ; 290.50 ; 
3.98 ; 0 ; 175.57 ; 32.395 ; 243.94 ; 
4 ; 0 ; 175.56 ; 32.474 ; 243.98 ; 
4.02 ; 0 ; 175.81 ; 32.583 ; 243.73 ; 
4.04 ; 0 ; 59.595 ; 39.143 ; 99.596 ; 
4.06 ; 0 ; 59.595 ; 39.143 ; 99.596 ; 
4.08 ; 0 ; 59.066 ; 38.796 ; 99.894 ; 
4.1 ; 0 ; 59.589 ; 39.173 ; 99.605 ; 
4.12 ; 0 ; 60.810 ; 39.297 ; 98.699 ; 
4.14 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.16 ; 0 ; 77.213 ; 41.171 ; 13.347 ; 
4.18 ; 0 ; 76.994 ; 41.264 ; 13.455 ; 
4.2 ; 0 ; 62.161 ; 113.76 ; 321.13 ; 
4.22 ; 0 ; 62.161 ; 113.76 ; 321.13 ; 
4.24 ; 0 ; 77.138 ; 41.337 ; 13.157 ; 
4.26 ; 0 ; 77.318 ; 41.151 ; 13.125 ; 
4.28 ; 0 ; 77.318 ; 41.151 ; 13.125 ; 
4.3 ; 0 ; 126.27 ; 45.124 ; 66.763 ; 
4.32 ; 0 ; 126.27 ; 45.124 ; 66.763 ; 
4.34 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.36 ; 0 ; 0.0000 ; 39.028 ; 49.483 ; 
4.38 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.4 ; 0 ; 108.45 ; 34.338 ; 111.89 ; 
4.42 ; 0 ; 108.19 ; 34.297 ; 112.51 ; 
4.44 ; 0 ; 108.19 ; 34.297 ; 112.51 ; 
4.46 ; 0 ; 108.12 ; 34.201 ; 112.28 ; 
4.48 ; 0 ; 107.46 ; 33.001 ; 291.79 ; 
4.5 ; 0 ; 108.81 ; 34.149 ; 111.98 ; 
4.52 ; 0 ; 108.81 ; 34.149 ; 111.98 ; 
4.54 ; 0 ; 162.11 ; 23.322 ; 74.529 ; 
4.56 ; 0 ; 162.11 ; 23.322 ; 74.529 ; 
4.58 ; 0 ; 162.59 ; 23.371 ; 73.932 ; 
4.6 ; 0 ; 162.52 ; 22.913 ; 253.23 ; 
4.62 ; 0 ; 162.90 ; 22.763 ; 253.11 ; 
4.64 ; 0 ; 162.35 ; 22.947 ; 74.165 ; 
4.66 ; 0 ; 162.41 ; 23.064 ; 74.160 ; 
4.68 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.7 ; 0 ; 54.405 ; 53.197 ; 93.836 ; 
4.72 ; 0 ; 54.196 ; 53.194 ; 93.863 ; 
4.74 ; 0 ; 53.502 ; 53.224 ; 94.264 ; 
4.76 ; 0 ; 53.502 ; 53.224 ; 94.264 ; 
4.78 ; 0 ; 53.345 ; 53.517 ; 94.616 ; 
4.8 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.82 ; 0 ; 59.668 ; 103.37 ; 278.35 ; 
4.84 ; 0 ; 29.101 ; 55.964 ; 357.78 ; 
4.86 ; 0 ; 29.101 ; 55.964 ; 357.78 ; 
4.88 ; 0 ; 29.101 ; 55.964 ; 357.78 ; 
4.9 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
4.92 ; 0 ; 72.137 ; 39.978 ; 81.232 ; 
4.94 ; 0 ; 71.902 ; 39.859 ; 81.736 ; 
4.96 ; 0 ; 72.771 ; 39.986 ; 80.796 ; 
4.98 ; 0 ; 72.751 ; 40.011 ; 80.772 ; 
5 ; 0 ; 72.856 ; 39.935 ; 80.687 ; 
5.02 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.04 ; 0 ; 36.121 ; 35.288 ; 133.30 ; 
5.06 ; 0 ; 36.055 ; 35.483 ; 133.15 ; 
5.08 ; 0 ; 36.077 ; 35.482 ; 133.11 ; 
5.1 ; 0 ; 147.97 ; 157.52 ; 76.175 ; 
5.12 ; 0 ; 147.45 ; 157.46 ; 75.727 ; 
5.14 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.16 ; 0 ; 146.31 ; 157.67 ; 74.741 ; 
5.18 ; 0 ; 56.041 ; 35.812 ; 89.667 ; 
5.2 ; 0 ; 56.041 ; 35.812 ; 89.667 ; 
5.22 ; 0 ; 108.62 ; 16.955 ; 63.734 ; 
5.24 ; 0 ; 108.83 ; 16.926 ; 63.357 ; 
5.26 ; 0 ; 108.01 ; 17.191 ; 64.263 ; 
5.28 ; 0 ; 108.12 ; 17.082 ; 64.166 ; 
5.3 ; 0 ; 20.730 ; 28.238 ; 56.994 ; 
5.32 ; 0 ; 21.054 ; 27.893 ; 56.528 ; 
5.34 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.36 ; 0 ; 0.0000 ; 157.78 ; 139.66 ; 
5.38 ; 0 ; 30.232 ; 68.647 ; 186.82 ; 
5.4 ; 0 ; 30.232 ; 68.647 ; 186.82 ; 
5.42 ; 0 ; 30.232 ; 68.647 ; 186.82 ; 
5.44 ; 0 ; 30.129 ; 68.687 ; 186.92 ; 
5.46 ; 0 ; 0.0000 ; 68.282 ; 186.85 ; 
5.48 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.5 ; 0 ; 127.40 ; 30.144 ; 292.19 ; 
5.52 ; 0 ; 127.02 ; 30.000 ; 292.36 ; 
5.54 ; 0 ; 126.72 ; 30.187 ; 292.13 ; 
5.56 ; 0 ; 126.31 ; 30.109 ; 292.38 ; 
5.58 ; 0 ; 126.31 ; 30.109 ; 292.38 ; 
5.6 ; 0 ; 3.8242 ; 72.256 ; 175.64 ; 
5.62 ; 0 ; 3.8242 ; 72.256 ; 175.64 ; 
5.64 ; 0 ; 3.6614 ; 72.337 ; 175.61 ; 
5.66 ; 0 ; 4.3146 ; 153.11 ; 123.64 ; 
5.68 ; 0 ; 4.6231 ; 152.70 ; 123.03 ; 
5.7 ; 0 ; 4.9968 ; 152.93 ; 124.09 ; 
5.72 ; 0 ; 4.8166 ; 153.31 ; 123.81 ; 
5.74 ; 0 ; 5.2651 ; 153.00 ; 124.22 ; 
5.76 ; 0 ; 4.0773 ; 62.380 ; 180.51 ; 
5.78 ; 0 ; 4.7990 ; 63.380 ; 180.06 ; 
5.8 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.82 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
5.84 ; 0 ; 5.7313 ; 152.52 ; 124.61 ; 
5.86 ; 0 ; 72.576 ; 78.042 ; 346.69 ; 
5.88 ; 0 ; 72.576 ; 78.042 ; 346.69 ; 
5.9 ; 0 ; 72.576 ; 78.042 ; 346.69 ; 
5.92 ; 0 ; 71.722 ; 77.396 ; 347.07 ; 
5.94 ; 0 ; 67.123 ; 35.189 ; 69.522 ; 
5.96 ; 0 ; 67.123 ; 35.189 ; 69.522 ; 
5.98 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
6 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
6.02 ; 0 ; 66.672 ; 35.091 ; 70.278 ; 
6.04 ; 0 ; 66.442 ; 34.982 ; 70.504 ; 
6.06 ; 0 ; 66.748 ; 35.103 ; 70.055 ; 
6.08 ; 0 ; 66.468 ; 35.052 ; 70.428 ; 
6.1 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
6.12 ; 0 ; 76.298 ; 36.808 ; 57.387 ; 
6.14 ; 0 ; 76.423 ; 36.673 ; 57.561 ; 
6.16 ; 0 ; 76.763 ; 36.730 ; 57.134 ; 
6.18 ; 0 ; 76.100 ; 36.715 ; 57.792 ; 
6.2 ; 0 ; 0.0000 ; 0.0000 ; 0.0000 ; 
6.22 ; 0 ; 2.6385 ; 159.97 ; 140.00 ; 
6.24 ; 0 ; 2.8925 ; 159.73 ; 320.20 ; 
6.26 ; 0 ; 2.9954 ; 159.91 ; 320.39 ; 
6.28 ; 0 ; 2.9954 ; 159.91 ; 320.39 ; 
6.3 ; 0 ; 2.7895 ; 159.60 ; 319.79 ; 
0 ; 0.02 ; 106.99 ; 41.859 ; 306.06 ; 
0.02 ; 0.02 ; 106.66 ; 41.697 ; 306.12 ; 
0.04 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.06 ; 0.02 ; 62.149 ; 63.681 ; 44.842 ; 
0.08 ; 0.02 ; 62.257 ; 63.167 ; 44.885 ; 
0.1 ; 0.02 ; 62.225 ; 63.262 ; 44.852 ; 
0.12 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.14 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.16 ; 0.02 ; 18.712 ; 150.22 ; 309.00 ; 
0.18 ; 0.02 ; 48.520 ; 123.79 ; 241.09 ; 
0.2 ; 0.02 ; 18.352 ; 149.90 ; 308.73 ; 
0.22 ; 0.02 ; 18.464 ; 149.36 ; 308.55 ; 
0.24 ; 0.02 ; 18.651 ; 149.49 ; 308.77 ; 
0.26 ; 0.02 ; 48.846 ; 123.98 ; 241.41 ; 
0.28 ; 0.02 ; 48.584 ; 123.80 ; 242.18 ; 
0.3 ; 0.02 ; 48.584 ; 123.80 ; 242.18 ; 
0.32 ; 0.02 ; 96.754 ; 35.136 ; 102.89 ; 
0.34 ; 0.02 ; 113.08 ; 123.66 ; 278.73 ; 
0.36 ; 0.02 ; 96.774 ; 34.859 ; 103.08 ; 
0.38 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.4 ; 0.02 ; 36.509 ; 42.430 ; 120.57 ; 
0.42 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.44 ; 0.02 ; 56.871 ; 24.080 ; 65.939 ; 
0.46 ; 0.02 ; 57.611 ; 23.446 ; 65.266 ; 
0.48 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.5 ; 0.02 ; 108.92 ; 41.663 ; 11.496 ; 
0.52 ; 0.02 ; 157.71 ; 44.264 ; 245.64 ; 
0.54 ; 0.02 ; 156.31 ; 45.550 ; 67.131 ; 
0.56 ; 0.02 ; 157.29 ; 44.786 ; 246.06 ; 
0.58 ; 0.02 ; 156.94 ; 44.875 ; 246.16 ; 
0.6 ; 0.02 ; 122.62 ; 132.34 ; 66.645 ; 
0.62 ; 0.02 ; 124.51 ; 132.98 ; 67.454 ; 
0.64 ; 0.02 ; 157.03 ; 45.122 ; 246.16 ; 
0.66 ; 0.02 ; 156.67 ; 45.788 ; 66.185 ; 
0.68 ; 0.02 ; 155.85 ; 45.676 ; 66.468 ; 
0.7 ; 0.02 ; 155.93 ; 45.891 ; 66.496 ; 
0.72 ; 0.02 ; 109.33 ; 42.042 ; 10.905 ; 
0.74 ; 0.02 ; 122.35 ; 132.62 ; 65.982 ; 
0.76 ; 0.02 ; 122.80 ; 132.27 ; 66.007 ; 
0.78 ; 0.02 ; 122.80 ; 132.27 ; 66.007 ; 
0.8 ; 0.02 ; 122.80 ; 132.27 ; 66.007 ; 
0.82 ; 0.02 ; 118.30 ; 17.775 ; 89.292 ; 
0.84 ; 0.02 ; 118.64 ; 17.471 ; 268.30 ; 
0.86 ; 0.02 ; 118.04 ; 17.777 ; 89.002 ; 
0.88 ; 0.02 ; 117.91 ; 17.959 ; 89.108 ; 
0.9 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.92 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
0.94 ; 0.02 ; 40.508 ; 38.193 ; 92.358 ; 
0.96 ; 0.02 ; 40.406 ; 38.195 ; 92.501 ; 
0.98 ; 0.02 ; 39.333 ; 38.153 ; 93.041 ; 
1 ; 0.02 ; 39.940 ; 38.133 ; 92.684 ; 
1.02 ; 0.02 ; 39.918 ; 38.219 ; 92.562 ; 
1.04 ; 0.02 ; 39.888 ; 38.177 ; 92.954 ; 
1.06 ; 0.02 ; 39.870 ; 38.166 ; 93.023 ; 
1.08 ; 0.02 ; 39.718 ; 38.217 ; 93.419 ; 
1.1 ; 0.02 ; 39.684 ; 38.403 ; 92.969 ; 
1.12 ; 0.02 ; 39.742 ; 38.377 ; 92.987 ; 
1.14 ; 0.02 ; 39.742 ; 38.377 ; 92.987 ; 
1.16 ; 0.02 ; 39.700 ; 38.423 ; 92.976 ; 
1.18 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.2 ; 0.02 ; 133.68 ; 42.397 ; 246.13 ; 
1.22 ; 0.02 ; 133.68 ; 42.397 ; 246.13 ; 
1.24 ; 0.02 ; 134.16 ; 42.729 ; 245.83 ; 
1.26 ; 0.02 ; 49.728 ; 108.72 ; 247.72 ; 
1.28 ; 0.02 ; 49.923 ; 108.75 ; 247.72 ; 
1.3 ; 0.02 ; 48.525 ; 103.13 ; 263.38 ; 
1.32 ; 0.02 ; 48.525 ; 103.13 ; 263.38 ; 
1.34 ; 0.02 ; 49.322 ; 103.04 ; 262.67 ; 
1.36 ; 0.02 ; 43.246 ; 134.95 ; 169.13 ; 
1.38 ; 0.02 ; 141.12 ; 96.066 ; 225.82 ; 
1.4 ; 0.02 ; 0.0000 ; 0.0000 ; 0.0000 ; 
1.42 ; 0.02 ; 13.769 ; 123.45 ; 288.29 ; 
1.44 ; 0.02 ; 13.187 ; 123.34 ; 288.53 ; 
1.46 ; 0.02 ; 13.210 ; 123.01 ; 288.79 ; 
1.48 ; 0.02 ; 13.281 ; 123.40 ; 288.17 ; 
1.5 ; 0.02 ; 13.234 ; 123.34 ; 288.61 ; 
1.52 ; 0.02 ; 13.117 ; 123.15 ; 288.65 ; 
1.54 ; 0.02 ; 13.187 ; 123.33 ; 288.54 ; 
1.56 ; 0.02 ; 13.209 ; 123.01 ; 288.79 ; 
1.58 ; 0.02 ; 13.154 ; 123.37 ; 288.49 ; 
1.6 ; 0.02 ; 13.148 ; 123.09 ; 288.72 ; 
1.62 ; 0.02 ; 13.173 ; 123.07 ; 288.75 ; 
1.64 ; 0.02 ; 13.989 ; 123.38 ; 288.29 ; 
1.66 ; 0.02 ; 13.153 ; 123.05 ; 288.78 ; 
